Est Number,Premise Name,Premise Address 1,Status,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date
35978.0,SQUIRES ELEMENTARY SCHOOL,3337 SQUIRES OAK DR,ACTIVE,1.0,100.0,2016-01-11,,NO,1988-09-29
31365.0,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,ACTIVE,1.0,93.0,2014-12-16,  17  30  34,NO,1996-05-22
31365.0,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,ACTIVE,2.0,97.0,2014-12-16,  30  34,NO,1996-05-22
31365.0,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,ACTIVE,1.0,97.0,2015-06-17,   4  30,NO,1996-05-22
31365.0,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,ACTIVE,1.0,99.0,2015-12-16,  19,NO,1996-05-22
32295.0,ST. JOSEPH HOSPITAL,1 ST. JOSEPH DRIVE,ACTIVE,1.0,100.0,2014-12-03,,NO,1988-07-27
32295.0,ST. JOSEPH HOSPITAL,1 ST. JOSEPH DRIVE,ACTIVE,1.0,100.0,2015-06-22,,NO,1988-07-27
32295.0,ST. JOSEPH HOSPITAL,1 ST. JOSEPH DRIVE,ACTIVE,1.0,99.0,2015-12-07,  15,NO,1988-07-27
83259.0,ST. LUKE UNITED METHODIST CHURCH,2351 ALUMNI DRIVE,ACTIVE,1.0,100.0,2015-01-28,,NO,2009-04-03
83259.0,ST. LUKE UNITED METHODIST CHURCH,2351 ALUMNI DRIVE,ACTIVE,1.0,100.0,2015-02-26,,NO,2009-04-03
83259.0,ST. LUKE UNITED METHODIST CHURCH,2351 ALUMNI DRIVE,ACTIVE,1.0,100.0,2015-08-17,,NO,2009-04-03
63115.0,ST. PETER & PAUL SCHOOL,423 W  SHORT ST,ACTIVE,1.0,100.0,2015-03-20,,NO,1999-10-20
63115.0,ST. PETER & PAUL SCHOOL,423 W  SHORT ST,ACTIVE,1.0,100.0,2015-09-23,,NO,1999-10-20
32299.0,ST. PETER AND PAUL SCHOOL,133 BARR ST,ACTIVE,1.0,100.0,2015-02-05,,NO,1988-07-27
32299.0,ST. PETER AND PAUL SCHOOL,133 BARR ST,ACTIVE,1.0,96.0,2015-08-24,   1,NO,1988-07-27
32299.0,ST. PETER AND PAUL SCHOOL,133 BARR ST,ACTIVE,2.0,100.0,2015-08-24,,NO,1988-07-27
32299.0,ST. PETER AND PAUL SCHOOL,133 BARR ST,ACTIVE,1.0,96.0,2015-11-24,   1,NO,1988-07-27
32299.0,ST. PETER AND PAUL SCHOOL,133 BARR ST,ACTIVE,2.0,100.0,2015-11-24,,NO,1988-07-27
96995.0,STAGGER INN,269 W MAIN ST,ACTIVE,1.0,100.0,2015-03-09,,NO,2015-03-09
96995.0,STAGGER INN,269 W MAIN ST,ACTIVE,1.0,95.0,2015-12-09,  15  19  26  30,NO,2015-03-09
31532.0,STAND 111,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31532.0,STAND 111,4201 VERSAILLES RD.,ACTIVE,1.0,98.0,2015-10-07,   4,NO,1988-07-14
63594.0,STAND 112,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-07,,NO,1988-07-14
63594.0,STAND 112,4201 VERSAILLES RD,ACTIVE,1.0,99.0,2015-10-07,  15,NO,1988-07-14
31527.0,STAND 114,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31527.0,STAND 114,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31536.0,STAND 115,4201 VERSAILLES RD.,ACTIVE,1.0,98.0,2015-04-09,   9,NO,1988-07-14
31536.0,STAND 115,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31538.0,STAND 117,4201 VERSAILLES RD.,ACTIVE,1.0,98.0,2015-04-09,   4,NO,1988-07-14
31538.0,STAND 117,4201 VERSAILLES RD.,ACTIVE,1.0,91.0,2015-10-07,   3  25,NO,1988-07-14
31538.0,STAND 117,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31537.0,STAND 119,4201 VERSAILLES RD.,ACTIVE,1.0,95.0,2015-04-09,  31  33,NO,1988-07-14
31537.0,STAND 119,4201 VERSAILLES RD.,ACTIVE,2.0,99.0,2015-04-09,  31,NO,1988-07-14
31537.0,STAND 119,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
32463.0,STAND 120,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-28
32463.0,STAND 120,4201 VERSAILLES RD,ACTIVE,1.0,99.0,2015-10-07,  23,NO,1988-07-28
31531.0,STAND 122,4201 VERSAILLES RD.,ACTIVE,1.0,97.0,2015-04-09,   9  15,NO,1988-07-14
31531.0,STAND 122,4201 VERSAILLES RD.,ACTIVE,1.0,99.0,2015-10-07,  31,NO,1988-07-14
61339.0,STAND 209,4201 VERSAILLES RD.,ACTIVE,1.0,98.0,2015-04-09,  26,NO,1998-11-09
61339.0,STAND 209,4201 VERSAILLES RD.,ACTIVE,1.0,97.0,2015-10-07,   4  20,NO,1998-11-09
31539.0,STAND 211,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31539.0,STAND 211,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31526.0,STAND 213,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31526.0,STAND 213,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31540.0,STAND 214,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31540.0,STAND 214,4201 VERSAILLES RD,ACTIVE,1.0,98.0,2015-10-07,   4,NO,1988-07-14
31529.0,STAND 310,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31529.0,STAND 310,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31528.0,STAND 311,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31528.0,STAND 311,4201 VERSAILLES RD.,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31541.0,STAND 312,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31541.0,STAND 312,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-10-07,,NO,1988-07-14
31542.0,STAND 314 & BLUEGRASS ROOM,4201 VERSAILLES RD,ACTIVE,1.0,100.0,2015-04-09,,NO,1988-07-14
31542.0,STAND 314 & BLUEGRASS ROOM,4201 VERSAILLES RD,ACTIVE,1.0,98.0,2015-10-07,   4,NO,1988-07-14
75014.0,STARBUCKS,870 S. BROADWAY,ACTIVE,1.0,98.0,2015-01-08,  12,NO,2002-08-20
75014.0,STARBUCKS,870 S. BROADWAY,ACTIVE,1.0,96.0,2015-07-08,   8  12,NO,2002-08-20
76014.0,STARBUCKS,"3401 NICHOLASVILLE RD., PK11",ACTIVE,1.0,100.0,2015-02-26,,NO,2008-03-25
76014.0,STARBUCKS,"3401 NICHOLASVILLE RD., PK11",ACTIVE,1.0,100.0,2015-08-26,,NO,2008-03-25
79540.0,STARBUCKS,2320 ELKHORN ROAD,ACTIVE,1.0,100.0,2015-02-20,,NO,2008-02-27
79540.0,STARBUCKS,2320 ELKHORN ROAD,ACTIVE,1.0,95.0,2015-08-17,  12  13,NO,2008-02-27
79540.0,STARBUCKS,2320 ELKHORN ROAD,ACTIVE,2.0,98.0,2015-08-31,  12,NO,2008-02-27
93177.0,STARBUCKS,1940 PAVILLION WAY,ACTIVE,1.0,100.0,2015-02-19,,NO,2013-06-10
93177.0,STARBUCKS,1940 PAVILLION WAY,ACTIVE,1.0,98.0,2015-08-04,  26,NO,2013-06-10
68790.0,STARBUCKS #2687,808 E HIGH ST,ACTIVE,1.0,100.0,2015-09-17,,NO,2002-12-06
68790.0,STARBUCKS #2687,808 E HIGH ST,ACTIVE,1.0,100.0,2015-09-17,,NO,2002-12-06
72266.0,STARBUCKS @ KY CLINIC,745 ROSE ST,ACTIVE,1.0,98.0,2015-03-30,  12,NO,2006-06-12
72266.0,STARBUCKS @ KY CLINIC,745 ROSE ST,ACTIVE,1.0,98.0,2015-11-06,  12,NO,2006-06-12
76237.0,STARBUCKS @ OVIDS,401 HILLTOP AVE,ACTIVE,1.0,100.0,2015-04-01,,NO,2001-05-09
76237.0,STARBUCKS @ OVIDS,401 HILLTOP AVE,ACTIVE,1.0,100.0,2015-08-07,,NO,2001-05-09
76237.0,STARBUCKS @ OVIDS,401 HILLTOP AVE,ACTIVE,1.0,100.0,2015-11-18,,NO,2001-05-09
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,1.0,99.0,2015-04-17,  18,NO,2008-03-25
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,1.0,100.0,2015-06-01,,NO,2008-03-25
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,2.0,100.0,2015-07-22,,NO,2008-03-25
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,1.0,94.0,2015-11-10,   5  17,NO,2008-03-25
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,1.0,94.0,2015-11-10,   5  17,NO,2008-03-25
80355.0,STARBUCKS @ STUDENT CENTER,220 AVENUE OF CHAMPIONS,ACTIVE,2.0,98.0,2015-11-10,   5,NO,2008-03-25
76236.0,STARBUCKS COFFE COMPANY,"2320 VERSAILLES RD., STE. 100",ACTIVE,1.0,100.0,2015-03-12,,NO,2006-06-12
76236.0,STARBUCKS COFFE COMPANY,"2320 VERSAILLES RD., STE. 100",ACTIVE,1.0,99.0,2015-10-02,  18,NO,2006-06-12
69125.0,STARBUCKS COFFEE,"325 W MAIN STREET, STE. 160",ACTIVE,1.0,98.0,2016-01-15,  30  32,NO,2016-01-15
74491.0,STARBUCKS COFFEE,3809 DYLAN PLACE,ACTIVE,1.0,100.0,2015-04-03,,NO,2005-08-17
74491.0,STARBUCKS COFFEE,3809 DYLAN PLACE,ACTIVE,1.0,100.0,2015-09-25,,NO,2005-08-17
75419.0,STARBUCKS COFFEE,2700 WILHITE DRIVE,ACTIVE,1.0,98.0,2015-03-25,  12,NO,2006-02-02
71970.0,STARBUCKS COFFEE #7931,2703 RICHMOND RD,ACTIVE,1.0,100.0,2015-02-09,,NO,2004-06-17
71970.0,STARBUCKS COFFEE #7931,2703 RICHMOND RD,ACTIVE,1.0,100.0,2015-07-13,,NO,2004-06-17
71970.0,STARBUCKS COFFEE #7931,2703 RICHMOND RD,ACTIVE,1.0,99.0,2016-01-06,  15,NO,2004-06-17
71831.0,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,ACTIVE,1.0,97.0,2015-02-04,  13,YES,2004-05-26
71831.0,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,ACTIVE,2.0,100.0,2015-02-19,,NO,2004-05-26
71831.0,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,ACTIVE,1.0,98.0,2015-07-16,  16,NO,2004-05-26
71831.0,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,ACTIVE,1.0,100.0,2015-08-10,,NO,2004-05-26
96721.0,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,ACTIVE,1.0,100.0,2015-03-24,,NO,2015-03-24
96721.0,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,ACTIVE,1.0,100.0,2015-03-24,,NO,2015-03-24
96721.0,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,ACTIVE,1.0,97.0,2015-10-13,  12  23,NO,2015-03-24
48277.0,STEAK EXPRESS,125 SOUTHLAND DRIVE,ACTIVE,1.0,97.0,2015-05-19,  12  31,NO,1999-08-30
48277.0,STEAK EXPRESS,125 SOUTHLAND DRIVE,ACTIVE,1.0,96.0,2015-10-28,  12  23  31,NO,1999-08-30
61137.0,STEAK 'N SHAKE,1832 ALYSHEBA WAY,ACTIVE,1.0,97.0,2015-06-18,  15  19  20,NO,1998-09-23
31506.0,STEAM ACADEMY,123 E SIXTH ST,ACTIVE,1.0,87.0,2015-03-23,   5   8  11  12  15  31,NO,2013-08-01
31506.0,STEAM ACADEMY,123 E SIXTH ST,ACTIVE,2.0,92.0,2015-03-23,   5   8  12  15  31,NO,2013-08-01
31506.0,STEAM ACADEMY,123 E SIXTH ST,ACTIVE,1.0,97.0,2015-09-29,  19  30  31,NO,2013-08-01
32302.0,STELLA'S KY DELI,143 JEFFERSON STREET,ACTIVE,1.0,98.0,2015-05-22,  15  20,NO,1988-07-27
32302.0,STELLA'S KY DELI,143 JEFFERSON STREET,ACTIVE,1.0,97.0,2015-11-17,  15  19  20,NO,1988-07-27
32303.0,STONEWALL ELEMENTARY SCHOOL,3251 CORNWALL DR,ACTIVE,1.0,99.0,2015-02-27,  31,NO,1988-07-27
32303.0,STONEWALL ELEMENTARY SCHOOL,3251 CORNWALL DR,ACTIVE,1.0,99.0,2015-09-17,  23,NO,1988-07-27
36200.0,STREET CRAVES,"395 SOUTH LIMESTONE, STE. 110",ACTIVE,1.0,100.0,2015-07-02,,NO,2015-06-29
36200.0,STREET CRAVES,"395 SOUTH LIMESTONE, STE. 110",ACTIVE,1.0,87.0,2015-08-03,   3  11  12  18,NO,2015-06-29
36200.0,STREET CRAVES,"395 SOUTH LIMESTONE, STE. 110",ACTIVE,2.0,97.0,2015-08-03,  12  18,NO,2015-06-29
32171.0,SUBWAY,386 WOODLAND AVENUE,ACTIVE,1.0,100.0,2015-02-02,,NO,1991-08-16
32171.0,SUBWAY,386 WOODLAND AVENUE,ACTIVE,1.0,100.0,2015-08-06,,NO,1991-08-16
32171.0,SUBWAY,386 WOODLAND AVENUE,ACTIVE,1.0,100.0,2016-01-06,,NO,1991-08-16
41435.0,SUBWAY,3650 BOSTON ROAD,ACTIVE,1.0,100.0,2015-01-05,,NO,1990-03-16
41435.0,SUBWAY,3650 BOSTON ROAD,ACTIVE,1.0,100.0,2015-07-14,,NO,1990-03-16
43186.0,SUBWAY,3401 NICHOLASVILLE ROAD FC-9,ACTIVE,1.0,100.0,2015-05-19,,NO,2005-06-24
43186.0,SUBWAY,3401 NICHOLASVILLE ROAD FC-9,ACTIVE,1.0,88.0,2015-11-05,  13  16  17  18  20  23,YES,2005-06-24
43186.0,SUBWAY,3401 NICHOLASVILLE ROAD FC-9,ACTIVE,2.0,98.0,2015-11-16,  12,NO,2005-06-24
44250.0,SUBWAY,2312 PALUMBO DR #110,ACTIVE,1.0,100.0,2015-03-04,,NO,2009-01-21
44250.0,SUBWAY,2312 PALUMBO DR #110,ACTIVE,1.0,100.0,2015-08-31,,NO,2009-01-21
44641.0,SUBWAY,1423 - A LEESTOWN ROAD,ACTIVE,1.0,100.0,2015-05-12,,NO,2014-11-19
44641.0,SUBWAY,1423 - A LEESTOWN ROAD,ACTIVE,1.0,99.0,2015-11-05,  20,NO,2014-11-19
46445.0,SUBWAY,"2312 PALUMBO DR, STE 110",ACTIVE,1.0,96.0,2015-01-20,  12  26,NO,2010-12-14
46445.0,SUBWAY,"2312 PALUMBO DR, STE 110",ACTIVE,1.0,97.0,2015-07-16,  13,YES,2010-12-14
46445.0,SUBWAY,"2312 PALUMBO DR, STE 110",ACTIVE,2.0,98.0,2015-10-13,  12,NO,2010-12-14
47024.0,SUBWAY,115 N LOCUST HILL DR  STE #103,ACTIVE,1.0,100.0,2015-01-07,,NO,1992-07-24
47024.0,SUBWAY,115 N LOCUST HILL DR  STE #103,ACTIVE,1.0,100.0,2015-07-21,,NO,1992-07-24
47024.0,SUBWAY,115 N LOCUST HILL DR  STE #103,ACTIVE,1.0,100.0,2016-01-06,,NO,1992-07-24
49701.0,SUBWAY,410 W VINE ST,ACTIVE,1.0,100.0,2015-06-02,,NO,1993-10-25
